ID,Sales
T1197520,80120.125
T1197521,50233.434
T1197522,101206.56
T1197523,27423.3
T1197524,43616.613
T1197525,54389.58
T1197526,61064.414
T1197527,21177.928
T1197528,106150.92
T1197529,58397.062
T1197530,51569.09
T1197531,57547.99
T1197532,26224.604
T1197533,35208.332
T1197534,32001.39
T1197535,34775.797
T1197536,36713.426
T1197537,37781.73
T1197538,53287.957
T1197539,55875.914
T1197540,57733.06
T1197541,52639.254
T1197542,31861.742
T1197543,33028.97
T1197544,59117.797
T1197545,47673.977
T1197546,44087.43
T1197547,43838.445
T1197548,56005.246
T1197549,40263.04
T1197550,33470.23
T1197551,68760.14
T1197552,22453.025
T1197553,100357.26
T1197554,38887.617
T1197555,49800.16
T1197556,44671.777
T1197557,47673.977
T1197558,69969.73
T1197559,42456.652
T1197560,42881.566
T1197561,57306.83
T1197562,52533.164
T1197563,57567.04
T1197564,99203.984
T1197565,45174.414
T1197566,38887.617
T1197567,44863.8
T1197568,49274.355
T1197569,30141.332
T1197570,52042.746
T1197571,47200.848
T1197572,39261.7
T1197573,25343.229
T1197574,41772.477
T1197575,72045.4
T1197576,29601.406
T1197577,21534.871
T1197578,38010.426
T1197579,32550.865
T1197580,51497.363
T1197581,28816.803
T1197582,37239.598
T1197583,61229.44
T1197584,27812.547
T1197585,25312.908
T1197586,49759.316
T1197587,66932.086
T1197588,60041.207
T1197589,24536.91
T1197590,41787.195
T1197591,61848.67
T1197592,42829.035
T1197593,53070.562
T1197594,23460.928
T1197595,60163.695
T1197596,62635.375
T1197597,49143.918
T1197598,31744.734
T1197599,68875.7
T1197600,55677.41
T1197601,36423.555
T1197602,25631.03
T1197603,43988.32
T1197604,46205.02
T1197605,49024.14
T1197606,33758.03
T1197607,43968.215
T1197608,37463.96
T1197609,45181.902
T1197610,48721.79
T1197611,43424.637
T1197612,46374.785
T1197613,38214.266
T1197614,44940.48
T1197615,64999.098
T1197616,39919.473
T1197617,74919.48
T1197618,52405.984
T1197619,49144.824
T1197620,42691.098
T1197621,45296.418
T1197622,46767.36
T1197623,57937.008
T1197624,51674.016
T1197625,38335.59
T1197626,37568.6
T1197627,47125.047
T1197628,68229.56
T1197629,47869.066
T1197630,38841.875
T1197631,37776.3
T1197632,67753.52
T1197633,46767.36
T1197634,46477.773
T1197635,37111.29
T1197636,53956.684
T1197637,46793.984
T1197638,44230.62
T1197639,42115.145
T1197640,44554.645
T1197641,49912.57
T1197642,119399.64
T1197643,51611.586
T1197644,50792.668
T1197645,50628.047
T1197646,47328.96
T1197647,56300.14
T1197648,18825.738
T1197649,68056.31
T1197650,51836.875
T1197651,53911.35
T1197652,34562.668
T1197653,44946.29
T1197654,44755.24
T1197655,45397.395
T1197656,67002.19
T1197657,34311.816
T1197658,44862.56
T1197659,46937.363
T1197660,106741.65
T1197661,71733.78
T1197662,47260.766
T1197663,48595.92
T1197664,50701.953
T1197665,30392.686
T1197666,26907.822
T1197667,46102.758
T1197668,28322.572
T1197669,45723.336
T1197670,45296.777
T1197671,43504.574
T1197672,53619.438
T1197673,36489.88
T1197674,47648.297
T1197675,47394.133
T1197676,48082.8
T1197677,36432.28
T1197678,34562.668
T1197679,45266.527
T1197680,52604.938
T1197681,29561.086
T1197682,28322.572
T1197683,33296.812
T1197684,48669.918
T1197685,50131.32
T1197686,60936.55
T1197687,41539.426
T1197688,52470.895
T1197689,45315.184
T1197690,28092.912
T1197691,45333.277
T1197692,94166.85
T1197693,30104.191
T1197694,23303.604
T1197695,38678.215
T1197696,49901.918
T1197697,47260.766
T1197698,30205.902
T1197699,38855.855
T1197700,42430.207
T1197701,54995.977
T1197702,74716.01
T1197703,42174.453
T1197704,69195.05
T1197705,45333.277
T1197706,20277.764
T1197707,40102.34
T1197708,67394.914
T1197709,27478.553
T1197710,53606.902
T1197711,67201.62
T1197712,62427.24
T1197713,47638.477
T1197714,40476.156
T1197715,49143.918
T1197716,44211.562
T1197717,53512.723
T1197718,52389.695
T1197719,47599.805
T1197720,65653.62
T1197721,63534.184
T1197722,52336.227
T1197723,45018.2
T1197724,47844.766
T1197725,59802.426
T1197726,24279.451
T1197727,51569.09
T1197728,46304.79
T1197729,47156.395
T1197730,36489.88
T1197731,40212.285
T1197732,52634.98
T1197733,48557.49
T1197734,39801.51
T1197735,65206.332
T1197736,44087.43
T1197737,38870.406
T1197738,73274.17
T1197739,48350.633
T1197740,32001.39
T1197741,49499.434
T1197742,53287.957
T1197743,28273.842
T1197744,49502.95
T1197745,21060.332
T1197746,34435.656
T1197747,47408.688
T1197748,52217.508
T1197749,50914.74
T1197750,66898.336
T1197751,37239.598
T1197752,45174.414
T1197753,43427.62
T1197754,38496.08
T1197755,48721.79
T1197756,45174.414
T1197757,28561.482
T1197758,49004.05
T1197759,54718.707
T1197760,28087.803
T1197761,30172.127
T1197762,49874.953
T1197763,53911.35
T1197764,45181.902
T1197765,47946.016
T1197766,46721.266
T1197767,37328.1
T1197768,40812.13
T1197769,43262.95
T1197770,44969.824
T1197771,33313.54
T1197772,37647.992
T1197773,20765.666
T1197774,43217.785
T1197775,37426.785
T1197776,37586.63
T1197777,54696.28
T1197778,46444.95
T1197779,46102.758
T1197780,34311.816
T1197781,53712.4
T1197782,44755.24
T1197783,32644.092
T1197784,33313.54
T1197785,56130.195
T1197786,49543.74
T1197787,57049.176
T1197788,32034.85
T1197789,45940.445
T1197790,73854.62
T1197791,56785.312
T1197792,42191.94
T1197793,47596.34
T1197794,54908.836
T1197795,66856.945
T1197796,28816.803
T1197797,45671.812
T1197798,33833.754
T1197799,40304.504
T1197800,45018.2
T1197801,56560.41
T1197802,33389.11
T1197803,30104.191
T1197804,53606.902
T1197805,43894.836
T1197806,84533.48
T1197807,51674.055
T1197808,18716.383
T1197809,54908.836
T1197810,37202.625
T1197811,39738.168
T1197812,37869.598
T1197813,29601.406
T1197814,61996.617
T1197815,46661.79
T1197816,62448.848
T1197817,35208.332
T1197818,46544.02
T1197819,51012.31
T1197820,33470.23
T1197821,53606.902
T1197822,39427.617
T1197823,50384.11
T1197824,54058.22
T1197825,43217.785
T1197826,37073.566
T1197827,71356.67
T1197828,21534.871
T1197829,47716.477
T1197830,30205.902
T1197831,34306.082
T1197832,43988.32
T1197833,68875.7
T1197834,42829.035
T1197835,47408.688
T1197836,37781.73
T1197837,65681.23
T1197838,33313.54
T1197839,35208.332
T1197840,49716.664
T1197841,29817.887
T1197842,61996.617
T1197843,24279.451
T1197844,39261.7
T1197845,31744.734
T1197846,49543.74
T1197847,38214.266
T1197848,38322.188
T1197849,81348.08
T1197850,46256.79
T1197851,39427.617
T1197852,25629.533
T1197853,46374.785
T1197854,43894.836
T1197855,49024.14
T1197856,47599.805
T1197857,20976.982
T1197858,33758.03
T1197859,37463.96
T1197860,53606.902
T1197861,44940.48
T1197862,45181.902
T1197863,69195.05
T1197864,27478.553
T1197865,20277.764
T1197866,60041.207
T1197867,47441.203
T1197868,52470.895
T1197869,39405.17
T1197870,28087.803
T1197871,33894.08
T1197872,53712.4
T1197873,52217.508
T1197874,52533.164
T1197875,37202.625
T1197876,40304.504
T1197877,44755.24
T1197878,23460.928
T1197879,53070.562
T1197880,38512.297
T1197881,60163.695
T1197882,42881.566
T1197883,42456.652
T1197884,49143.918
T1197885,39919.473
T1197886,25631.03
T1197887,28273.842
T1197888,33739.81
T1197889,43968.215
T1197890,56005.246
T1197891,38678.215
T1197892,57547.99
T1197893,46544.02
T1197894,52092.332
T1197895,38193.88
T1197896,29882.604
T1197897,38823.734
T1197898,71529.05
T1197899,30205.902
T1197900,51674.055
T1197901,31536.633
T1197902,22583.725
T1197903,37202.625
T1197904,34865.58
T1197905,30551.873
T1197906,43217.785
T1197907,53956.684
T1197908,41291.027
T1197909,55875.914
T1197910,37328.1
T1197911,32853.76
T1197912,74919.48
T1197913,54908.836
T1197914,34562.668
T1197915,52639.254
T1197916,28694.664
T1197917,46721.266
T1197918,60001.043
T1197919,29601.406
T1197920,53606.902
T1197921,28238.629
T1197922,21472.594
T1197923,27423.3
T1197924,27867.182
T1197925,32034.85
T1197926,46102.758
T1197927,37463.96
T1197928,54640.1
T1197929,20765.666
T1197930,33470.23
T1197931,37677.562
T1197932,46316.492
T1197933,38835.945
T1197934,68760.14
T1197935,67741.7
T1197936,66856.945
T1197937,31861.742
T1197938,53606.902
T1197939,52639.254
T1197940,56560.41
T1197941,57733.06
T1197942,32001.39
T1197943,67201.62
T1197944,46205.02
T1197945,50628.047
T1197946,44566.246
T1197947,54718.707
T1197948,49004.05
T1197949,61229.44
T1197950,38362.34
T1197951,25343.229
T1197952,45668.574
T1197953,49274.355
T1197954,30141.332
T1197955,34435.656
T1197956,30317.484
T1197957,33027.234
T1197958,49144.824
T1197959,25566.717
T1197960,66932.086
T1197961,48557.49
T1197962,44087.43
T1197963,46374.785
T1197964,38335.59
T1197965,37568.6
T1197966,64999.098
T1197967,37202.625
T1197968,43424.637
T1197969,62635.375
T1197970,40016.824
T1197971,46303.008
T1197972,41772.477
T1197973,38496.08
T1197974,54655.7
T1197975,53512.723
T1197976,37776.3
T1197977,51112.863
T1197978,42829.035
T1197979,37568.6
T1197980,27776.041
T1197981,57821.785
T1197982,57937.008
T1197983,56300.14
T1197984,29038.39
T1197985,45018.2
T1197986,52389.695
T1197987,26407.3
T1197988,42430.207
T1197989,48082.8
T1197990,36048.266
T1197991,45333.277
T1197992,46339.516
T1197993,46102.758
T1197994,28238.629
T1197995,43504.574
T1197996,21060.332
T1197997,45723.336
T1197998,48595.92
T1197999,59802.426
T1198000,28561.482
T1198001,44863.8
T1198002,37239.598
T1198003,70642.68
T1198004,33873.547
T1198005,38678.215
T1198006,67394.914
T1198007,63669.367
T1198008,94166.85
T1198009,48373.51
T1198010,74932.984
T1198011,45315.184
T1198012,41539.426
T1198013,59029.816
T1198014,40328.26
T1198015,19587.51
T1198016,28092.912
T1198017,45333.277
T1198018,42174.453
T1198019,37909.355
T1198020,39873.234
T1198021,65653.62
T1198022,30317.484
T1198023,47328.96
T1198024,47638.477
T1198025,21177.928
T1198026,106150.92
T1198027,51569.09
T1198028,40476.156
T1198029,47260.766
T1198030,50914.74
T1198031,54995.977
T1198032,45859.39
T1198033,49143.918
T1198034,49912.57
T1198035,40212.285
T1198036,119399.64
T1198037,43481.51
T1198038,52634.98
T1198039,39801.51
T1198040,50792.668
T1198041,34306.082
T1198042,47673.977
T1198043,45181.902
T1198044,49800.16
T1198045,54353.848
T1198046,30172.127
T1198047,44864.234
T1198048,45333.277
T1198049,30509.25
T1198050,69969.73
T1198051,46721.266
T1198052,68062.61
T1198053,56416.42
T1198054,47844.766
T1198055,27296.463
T1198056,37952.027
T1198057,41513.305
T1198058,59437.32
T1198059,30278.486
T1198060,26224.604
T1198061,58397.062
T1198062,61946.812
T1198063,31861.742
T1198064,45671.812
T1198065,34642.06
T1198066,73854.62
T1198067,27777.812
T1198068,28326.273
T1198069,31861.742
T1198070,71748.68
T1198071,56785.312
T1198072,44087.43
T1198073,42191.94
T1198074,57049.176
T1198075,43948.727
T1198076,73336.8
T1198077,50941.543
T1198078,39932.66
T1198079,69969.73
T1198080,39405.17
T1198081,45333.277
T1198082,37647.992
T1198083,33389.11
T1198084,50233.434
T1198085,86801.44
T1198086,29561.086
T1198087,45018.2
T1198088,37586.63
T1198089,44718.605
T1198090,41513.305
T1198091,44087.43
T1198092,35208.332
T1198093,71356.67
T1198094,37781.73
T1198095,53287.957
T1198096,37073.566
T1198097,33028.97
T1198098,47673.977
T1198099,59117.797
T1198100,54058.22
T1198101,54908.836
T1198102,44087.43
T1198103,44554.645
T1198104,18716.383
T1198105,40263.04
T1198106,46661.79
T1198107,33470.23
T1198108,22453.025
T1198109,21534.871
T1198110,47964.84
T1198111,54389.58
T1198112,43616.613
T1198113,46444.95
T1198114,100357.26
T1198115,46311.28
T1198116,27141.363
T1198117,43838.445
T1198118,38870.406
T1198119,34775.797
T1198120,52405.984
T1198121,40016.824
T1198122,51836.875
T1198123,45296.418
T1198124,47260.766
T1198125,49755.39
T1198126,68056.31
T1198127,28561.482
T1198128,45881.473
T1198129,50701.953
T1198130,45266.527
T1198131,46767.36
T1198132,66898.336
T1198133,51569.09
T1198134,28816.803
T1198135,49874.953
T1198136,40694.56
T1198137,27812.547
T1198138,21809.559
T1198139,44211.562
T1198140,44969.824
T1198141,26907.822
T1198142,33296.812
T1198143,53911.35
T1198144,45296.777
T1198145,54696.28
T1198146,44230.62
T1198147,30104.191
T1198148,44755.24
T1198149,21122.225
T1198150,26120.996
T1198151,44946.29
T1198152,47648.297
T1198153,30205.902
T1198154,37239.598
T1198155,56130.195
T1198156,49501.008
T1198157,30104.191
T1198158,47394.133
T1198159,65206.332
T1198160,38335.59
T1198161,32001.39
T1198162,18825.738
T1198163,38010.426
T1198164,33833.754
T1198165,39738.168
T1198166,54171.254
T1198167,84533.48
T1198168,29601.406
T1198169,44671.777
T1198170,37111.29
T1198171,21534.871
T1198172,30258.344
T1198173,54785.008
T1198174,45397.395
T1198175,37190.51
T1198176,26230.104
T1198177,46477.773
T1198178,106741.65
T1198179,24249.11
T1198180,71733.78
T1198181,43427.62
T1198182,73274.17
T1198183,47200.848
T1198184,67394.914
T1198185,46937.363
T1198186,37239.598
T1198187,51012.31
T1198188,32550.865
T1198189,53287.957
T1198190,41857.832
T1198191,46767.36
T1198192,28816.803
T1198193,66107.95
T1198194,33313.54
T1198195,30392.686
T1198196,56005.246
T1198197,58266.53
T1198198,48350.633
T1198199,57562.285
T1198200,74919.48
T1198201,148942.02
T1198202,31536.633
T1198203,73274.17
T1198204,51627.277
T1198205,54785.008
T1198206,48669.918
T1198207,33389.11
T1198208,42430.207
T1198209,86801.44
T1198210,21472.594
T1198211,78026.47
T1198212,37695.184
T1198213,47991.887
T1198214,24249.11
T1198215,50941.543
T1198216,61996.617
T1198217,47441.203
T1198218,41056.88
T1198219,31861.742
T1198220,55618.348
T1198221,68760.14
T1198222,63279.895
T1198223,38512.297
T1198224,60001.043
T1198225,31861.742
T1198226,47200.848
T1198227,43028.793
T1198228,43109.586
T1198229,73032.04
T1198230,44940.48
T1198231,39466.9
T1198232,46554.57
T1198233,27478.553
T1198234,68875.7
T1198235,45859.39
T1198236,38496.08
T1198237,38496.08
T1198238,37952.027
T1198239,70642.68
T1198240,59034.555
T1198241,41857.832
T1198242,33739.81
T1198243,61016.156
T1198244,59304.594
T1198245,40328.26
T1198246,90905.92
T1198247,40016.824
T1198248,49274.355
T1198249,43718.836
T1198250,52895.348
T1198251,78450.414
T1198252,49988.98
T1198253,38335.59
T1198254,66107.95
T1198255,49806
T1198256,45333.277
T1198257,44230.62
T1198258,44087.43
T1198259,49143.918
T1198260,25343.229
T1198261,45266.527
T1198262,64112.902
T1198263,48373.51
T1198264,38823.734
T1198265,50914.74
T1198266,50852.637
T1198267,74394.92
T1198268,56130.195
T1198269,91228.12
T1198270,47673.977
T1198271,75892.734
T1198272,29236.459
T1198273,41291.027
T1198274,32853.76
T1198275,78630.18
T1198276,75702.65
T1198277,25629.533
T1198278,37202.625
T1198279,60402.07
T1198280,37239.598
T1198281,30317.484
T1198282,48405.77
T1198283,63084.637
T1198284,37743.438
T1198285,57821.785
T1198286,45296.418
T1198287,42829.035
T1198288,56300.14
T1198289,40328.26
T1198290,36063.414
T1198291,43894.836
T1198292,44863.8
T1198293,53036.145
T1198294,59117.797
T1198295,45018.2
T1198296,50345.008
T1198297,46661.79
T1198298,73854.62
T1198299,45671.812
T1198300,56785.312
T1198301,57049.176
T1198302,42191.94
T1198303,48887.96
T1198304,29561.086
T1198305,32550.865
T1198306,33470.23
T1198307,50233.434
T1198308,53911.35
T1198309,43948.727
T1198310,21534.871
T1198311,27141.363
T1198312,43496.008
T1198313,37073.566
T1198314,34306.082
T1198315,30172.127
T1198316,45333.277
T1198317,94166.85
T1198318,47844.766
T1198319,72608.72
T1198320,28092.912
T1198321,39932.66
T1198322,58293.066
T1198323,42174.453
T1198324,53911.35
T1198325,65653.62
T1198326,40476.156
T1198327,30278.486
T1198328,71356.67
T1198329,24397.275
T1198330,28273.842
T1198331,73336.8
T1198332,44087.43
T1198333,71748.68
T1198334,39843.137
T1198335,39873.234
T1198336,37909.355
T1198337,25252.18
T1198338,59029.816
T1198339,106342.28
T1198340,52416.977
T1198341,85412.84
T1198342,63669.367
T1198343,59437.32
T1198344,27296.463
T1198345,76881.24
T1198346,51702.69
T1198347,30509.25
T1198348,44864.234
T1198349,60268.137
T1198350,46460.24
T1198351,48577.605
T1198352,70267.72
T1198353,44087.43
T1198354,40164.17
T1198355,49143.918
T1198356,42137.793
T1198357,45181.902
T1198358,30450.162
T1198359,55746.383
T1198360,47964.84
T1198361,37499.473
T1198362,75567.96
T1198363,40263.04
T1198364,54635.977
T1198365,44087.43
T1198366,33028.97
T1198367,67664.02
T1198368,48606.59
T1198369,35208.332
T1198370,22453.025
T1198371,75188.445
T1198372,40212.285
T1198373,39801.51
T1198374,45018.2
T1198375,28238.629
T1198376,21060.332
T1198377,36048.266
T1198378,76464.945
T1198379,80016.26
T1198380,49004.05
T1198381,38362.34
T1198382,33027.234
T1198383,48338.758
T1198384,25566.717
T1198385,48557.49
T1198386,37568.6
T1198387,41539.426
T1198388,37781.73
T1198389,70994.73
T1198390,27776.041
T1198391,51112.863
T1198392,67201.62
T1198393,39513.094
T1198394,53606.902
T1198395,40948.887
T1198396,46102.758
T1198397,38835.945
T1198398,66856.945
T1198399,53606.902
T1198400,24279.451
T1198401,20765.666
T1198402,38110.125
T1198403,38193.88
T1198404,51674.055
T1198405,34865.58
T1198406,37202.625
T1198407,52639.254
T1198408,37328.1
T1198409,52639.254
T1198410,53606.902
T1198411,44087.43
T1198412,41353.387
T1198413,84533.48
T1198414,64594.566
T1198415,21809.559
T1198416,53516.414
T1198417,44514.215
T1198418,44514.215
T1198419,39466.9
T1198420,67394.914
T1198421,49501.008
T1198422,90032.08
T1198423,108114.38
T1198424,70267.72
T1198425,67664.02
T1198426,56306.55
T1198427,47442.023
T1198428,47843.582
T1198429,38841.875
T1198430,64275.98
T1198431,52851.24
T1198432,33313.54
T1198433,38322.188
T1198434,46374.785
T1198435,52470.895
T1198436,62664.664
T1198437,25456.547
T1198438,69195.05
T1198439,53712.4
T1198440,41679.29
T1198441,46913.44
T1198442,44755.24
T1198443,40304.504
T1198444,49543.74
T1198445,33313.54
T1198446,35208.332
T1198447,52336.227
T1198448,48531.62
T1198449,39405.17
T1198450,41513.305
T1198451,30258.344
T1198452,49716.664
T1198453,75702.65
T1198454,66659.62
T1198455,62165.477
T1198456,56560.41
T1198457,60041.207
T1198458,47064.812
T1198459,20976.982
T1198460,50881.203
T1198461,42881.566
T1198462,66115.42
T1198463,53956.684
T1198464,81348.08
T1198465,34306.082
T1198466,44566.246
T1198467,64031.305
T1198468,46747.523
T1198469,74919.48
T1198470,50274.03
T1198471,28561.482
T1198472,69969.73
T1198473,21534.871
T1198474,29601.406
T1198475,42753.457
T1198476,37239.598
T1198477,41354.11
T1198478,34562.668
T1198479,40016.824
T1198480,48670.074
T1198481,49499.434
T1198482,46256.79
T1198483,49143.918
T1198484,61229.44
T1198485,61715.867
T1198486,40639.023
T1198487,45668.574
T1198488,31437.121
T1198489,30317.484
T1198490,66932.086
T1198491,46303.008
T1198492,54655.7
T1198493,64756.406
T1198494,37202.625
T1198495,58139.566
T1198496,48595.92
T1198497,44068.74
T1198498,46486.58
T1198499,61812.89
T1198500,46339.516
T1198501,43988.32
T1198502,29817.887
T1198503,48082.8
T1198504,42242.426
T1198505,65681.23
T1198506,57937.008
T1198507,29038.39
T1198508,26407.3
T1198509,33894.08
T1198510,23460.928
T1198511,53070.562
T1198512,43968.215
T1198513,45881.473
T1198514,55875.914
T1198515,71529.05
T1198516,46721.266
T1198517,43217.785
T1198518,31728.006
T1198519,38591.96
T1198520,57057.543
T1198521,37677.562
T1198522,50852.637
T1198523,26120.996
T1198524,21122.225
T1198525,44671.777
T1198526,61016.156
T1198527,31861.742
T1198528,67741.7
T1198529,52092.332
T1198530,54171.254
T1198531,49755.39
T1198532,68056.31
T1198533,46767.36
T1198534,63601.57
T1198535,37239.598
T1198536,47156.395
T1198537,40694.56
T1198538,22583.725
T1198539,46316.492
T1198540,54640.1
T1198541,37190.51
T1198542,64139.336
T1198543,43481.51
T1198544,42196.426
T1198545,49912.57
T1198546,54273.46
T1198547,57478.066
T1198548,50891.52
T1198549,53911.35
T1198550,28694.664
T1198551,28112.125
T1198552,64284.21
T1198553,74576.68
T1198554,28238.629
T1198555,26230.104
T1198556,38678.215
T1198557,42137.793
T1198558,47394.133
T1198559,59665.457
T1198560,61772.977
T1198561,34562.668
T1198562,53712.4
T1198563,44755.24
T1198564,40948.887
T1198565,62664.664
T1198566,54640.1
T1198567,43028.793
T1198568,48595.92
T1198569,44087.43
T1198570,43894.836
T1198571,42196.426
T1198572,28238.629
T1198573,80016.26
T1198574,28561.482
T1198575,70994.73
T1198576,31437.121
T1198577,32853.76
T1198578,45333.277
T1198579,48557.49
T1198580,37328.1
T1198581,44940.48
T1198582,38678.215
T1198583,60001.043
T1198584,25566.717
T1198585,40016.824
T1198586,24279.451
T1198587,53956.684
T1198588,34865.58
T1198589,75702.65
T1198590,46316.492
T1198591,26407.3
T1198592,42829.035
T1198593,38110.125
T1198594,53606.902
T1198595,66932.086
T1198596,37952.027
T1198597,52336.227
T1198598,54635.977
T1198599,40164.17
T1198600,51627.277
T1198601,39843.137
T1198602,26230.104
T1198603,42137.793
T1198604,47964.84
T1198605,64284.21
T1198606,86801.44
T1198607,43948.727
T1198608,47441.203
T1198609,45881.473
T1198610,33470.23
T1198611,29561.086
T1198612,148942.02
T1198613,48350.633
T1198614,53911.35
T1198615,45296.418
T1198616,43718.836
T1198617,43481.51
T1198618,31728.006
T1198619,51702.69
T1198620,59437.32
T1198621,49806
T1198622,44671.777
T1198623,52416.977
T1198624,39873.234
T1198625,44087.43
T1198626,47156.395
T1198627,29236.459
T1198628,59117.797
T1198629,49755.39
T1198630,21122.225
T1198631,48887.96
T1198632,40016.824
T1198633,44863.8
T1198634,45671.812
T1198635,42242.426
T1198636,47442.023
T1198637,70267.72
T1198638,29817.887
T1198639,49501.008
T1198640,58139.566
T1198641,52895.348
T1198642,44514.215
T1198643,46554.57
T1198644,73032.04
T1198645,67394.914
T1198646,90032.08
T1198647,56005.246
T1198648,33313.54
T1198649,36481.152
T1198650,90905.92
T1198651,40639.023
T1198652,73274.17
T1198653,75188.445
T1198654,21534.871
T1198655,45018.2
T1198656,50941.543
T1198657,50914.74
T1198658,81348.08
T1198659,43496.008
T1198660,50881.203
T1198661,30278.486
T1198662,28273.842
T1198663,60041.207
T1198664,28092.912
T1198665,37743.438
T1198666,45333.277
T1198667,48670.074
T1198668,53070.562
T1198669,39801.51
T1198670,47991.887
T1198671,39513.094
T1198672,42174.453
T1198673,45668.574
T1198674,30317.484
T1198675,47844.766
T1198676,30172.127
T1198677,61229.44
T1198678,61715.867
T1198679,94166.85
T1198680,54655.7
T1198681,61812.89
T1198682,47843.582
T1198683,46339.516
T1198684,48082.8
T1198685,48577.605
T1198686,57937.008
T1198687,29038.39
T1198688,72608.72
T1198689,40212.285
T1198690,46303.008
T1198691,64756.406
T1198692,71356.67
T1198693,46256.79
T1198694,23460.928
T1198695,49143.918
T1198696,33894.08
T1198697,49716.664
T1198698,40476.156
T1198699,65653.62
T1198700,65681.23
T1198701,53911.35
T1198702,43988.32
T1198703,30258.344
T1198704,43968.215
T1198705,46486.58
T1198706,37202.625
T1198707,58293.066
T1198708,64275.98
T1198709,49499.434
T1198710,34306.082
T1198711,37677.562
T1198712,46721.266
T1198713,53516.414
T1198714,21809.559
T1198715,42137.793
T1198716,28238.629
T1198717,64594.566
T1198718,84533.48
T1198719,48606.59
T1198720,37695.184
T1198721,43109.586
T1198722,52851.24
T1198723,68760.14
T1198724,41679.29
T1198725,38823.734
T1198726,50852.637
T1198727,52092.332
T1198728,44514.215
T1198729,39466.9
T1198730,44566.246
T1198731,64031.305
T1198732,74919.48
T1198733,55875.914
T1198734,56306.55
T1198735,67664.02
T1198736,41354.11
T1198737,66659.62
T1198738,108114.38
T1198739,71529.05
T1198740,37499.473
T1198741,74576.68
T1198742,28694.664
T1198743,38841.875
T1198744,43217.785
T1198745,31861.742
T1198746,22583.725
T1198747,41291.027
T1198748,24397.275
T1198749,62165.477
T1198750,75567.96
T1198751,64139.336
T1198752,49912.57
T1198753,54273.46
T1198754,55746.383
T1198755,37190.51
T1198756,30450.162
T1198757,54171.254
T1198758,46767.36
T1198759,37239.598
T1198760,45181.902
T1198761,40694.56
T1198762,61772.977
T1198763,49143.918
T1198764,71748.68
T1198765,41513.305
T1198766,63601.57
T1198767,60268.137
T1198768,30509.25
T1198769,70267.72
T1198770,35208.332
T1198771,48499.605
T1198772,25252.18
T1198773,59029.816
T1198774,67664.02
T1198775,46460.24
T1198776,63669.367
T1198777,106342.28
T1198778,44087.43
T1198779,33028.97
T1198780,27296.463
T1198781,76881.24
T1198782,40263.04
T1198783,22453.025
T1198784,44864.234
T1198785,68056.31
T1198786,44087.43
T1198787,26120.996
T1198788,56785.312
T1198789,29601.406
T1198790,50274.03
T1198791,73854.62
T1198792,46661.79
T1198793,34306.082
T1198794,46747.523
T1198795,50345.008
T1198796,66115.42
T1198797,42881.566
T1198798,21534.871
T1198799,20976.982
T1198800,27141.363
T1198801,47064.812
T1198802,56560.41
T1198803,42753.457
T1198804,57049.176
T1198805,37239.598
T1198806,44068.74
T1198807,73336.8
T1198808,57057.543
T1198809,53911.35
T1198810,38591.96
T1198811,61016.156
T1198812,50233.434
T1198813,59665.457
T1198814,37073.566
T1198815,32550.865
T1198816,53036.145
T1198817,50891.52
T1198818,57478.066
T1198819,39932.66
T1198820,69969.73
T1198821,47394.133
T1198822,42191.94
T1198823,28112.125
T1198824,39405.17
T1198825,67741.7
T1198826,85412.84
T1198827,78630.18
T1198828,30317.484
T1198829,48373.51
T1198830,56130.195
T1198831,37202.625
T1198832,45859.39
T1198833,37568.6
T1198834,24249.11
T1198835,61996.617
T1198836,65345.46
T1198837,52639.254
T1198838,78450.414
T1198839,52639.254
T1198840,41539.426
T1198841,51674.055
T1198842,44230.62
T1198843,37781.73
T1198844,66107.95
T1198845,53606.902
T1198846,45266.527
T1198847,38193.88
T1198848,63084.637
T1198849,38322.188
T1198850,60402.07
T1198851,41353.387
T1198852,91228.12
T1198853,38512.297
T1198854,58266.53
T1198855,48338.758
T1198856,57562.285
T1198857,27776.041
T1198858,75892.734
T1198859,74394.92
T1198860,21060.332
T1198861,36048.266
T1198862,59034.555
T1198863,61016.156
T1198864,63279.895
T1198865,51112.863
T1198866,31861.742
T1198867,33389.11
T1198868,76464.945
T1198869,47673.977
T1198870,40328.26
T1198871,45018.2
T1198872,41857.832
T1198873,78026.47
T1198874,49004.05
T1198875,31861.742
T1198876,37239.598
T1198877,48405.77
T1198878,74919.48
T1198879,67201.62
T1198880,38362.34
T1198881,33027.234
T1198882,49143.918
T1198883,48669.918
T1198884,37202.625
T1198885,27478.553
T1198886,46374.785
T1198887,38835.945
T1198888,50852.637
T1198889,25629.533
T1198890,57821.785
T1198891,46913.44
T1198892,36063.414
T1198893,38496.08
T1198894,40304.504
T1198895,46102.758
T1198896,68875.7
T1198897,49988.98
T1198898,75702.65
T1198899,38496.08
T1198900,49543.74
T1198901,33313.54
T1198902,31536.633
T1198903,35208.332
T1198904,59304.594
T1198905,39466.9
T1198906,33739.81
T1198907,53606.902
T1198908,56300.14
T1198909,48531.62
T1198910,21472.594
T1198911,42430.207
T1198912,64112.902
T1198913,49274.355
T1198914,55618.348
T1198915,40328.26
T1198916,68809.336
T1198917,41056.88
T1198918,44087.43
